Unnamed: 0,0,1,2
2018-02-01,-350.40829521975445,-13.112787053795284,-7.38455253576428
2018-03-01,-369.1784489409502,-13.279958990121143,-8.201459464102763
2018-04-01,-387.641691473698,-13.414498414310783,-8.510152217673765
2018-05-01,-406.4101261141955,-13.517243011368793,-8.6788537294737
2018-06-01,-424.87548675754414,-13.60937878343995,-8.39741365977397
2018-07-01,-443.6445535561235,-13.728286615791916,-8.616148189659327
2018-08-01,-462.41297905355253,-13.888563394340647,-9.31293785438906
2018-09-01,-480.87670396665936,-14.061333972824848,-9.785097260673009
2018-10-01,-499.6512308376263,-14.168107261829231,-9.964274233804861
2018-11-01,-518.1171879457784,-14.297351403122672,-10.357172182945096
2018-12-01,-536.8886248064293,-14.39311756762704,-10.749159646900807
2019-01-01,-531.0564423367214,-14.220275544720117,-10.749913687383597
2019-02-01,-525.5092824286284,-14.046864211457923,-10.45294771437014
2019-03-01,-519.6768454058772,-13.930042745279811,-11.650339280125166
2019-04-01,-513.9402781659402,-13.724254770715874,-11.679873085295466
2019-05-01,-508.10960976069333,-13.52136135812691,-11.684985905139923
2019-06-01,-502.3723080986631,-13.301975706106653,-11.430956894804543
2019-07-01,-496.5370149130627,-13.134043528229714,-11.752177211077548
2019-08-01,-490.7034188770961,-12.947865594469665,-12.183696456343885
2019-09-01,-484.964412330205,-12.800166146475899,-12.590014514727901
2019-10-01,-479.13631456379505,-12.621507194607927,-13.089017997333919
2019-11-01,-473.3981289714945,-12.47776811151682,-13.50413084727809
2019-12-01,-467.5653591260349,-12.32734253037539,-14.031817993137217
2020-01-01,-419.5004752793699,-12.142582272207289,-13.688223390769279
2020-02-01,-373.77599415464096,-11.998269583552867,-13.604397627782838
2020-03-01,-325.7085448296092,-11.821194408650278,-14.14505335111852
2020-04-01,-278.42147732545277,-11.580819939203444,-13.763361224360773
2020-05-01,-230.3543228182246,-11.333160921650283,-13.477706968972864
2020-06-01,-183.06748999902348,-11.095256766808166,-12.824105041981591
2020-07-01,-134.99676606976834,-10.925346657461812,-12.955507392188599
2020-08-01,-86.9263823800242,-10.773041702327538,-13.301435365534285
2020-09-01,-39.63740012964661,-10.64008732288156,-13.261772431052794
2020-10-01,8.426886713784203,-10.413455079947035,-13.16451784012152
2020-11-01,55.719476090541185,-10.28183410103629,-13.320560806601286
2020-12-01,103.79080689154218,-10.110165220404193,-13.922891271813086
2021-01-01,282.01780828005724,-9.373794910636237,-12.83692830082216
2021-02-01,451.5421640272593,-8.637783255528563,-11.61522671939054
2021-03-01,629.766830932463,-7.857933349988853,-10.646146638516072
2021-04-01,805.0944423839511,-7.093676997379392,-9.72999601872595
2021-05-01,983.3238022950974,-6.355528207222152,-9.052227030356734
2021-06-01,1158.6553014012466,-5.60836370467523,-7.866719371625889
2021-07-01,1336.8856518994496,-4.82318585174377,-6.7764762942411005
2021-08-01,1515.110034752195,-4.035820866853712,-5.613505444945602
2021-09-01,1690.4367523082117,-3.3269448039174936,-4.8444327045341895
2021-10-01,1868.661008295099,-2.541998962812422,-3.931791737753252
2021-11-01,2043.9886977309784,-1.8191848286464563,-3.1636943273241918
2021-12-01,2222.2168015701423,-1.0853563262352441,-2.6293072422530033
2022-01-01,2234.335597608139,-0.7045861970732616,-1.890701917610536
2022-02-01,2246.0618330311827,-0.36777841044819937,-0.8045221054510954
2022-03-01,2258.183318362594,0.0920038047645928,0.21221282619622883
2022-04-01,2270.1196663853207,0.5812660049576763,2.363530055161915
2022-05-01,2282.2448601353276,1.0745645775259458,3.9085639713559805
2022-06-01,2294.169460713903,1.5404873116228428,4.92929344137542
2022-07-01,2306.283204613369,1.947378030231694,5.43363180809847
2022-08-01,2318.4029748834046,2.344139377911925,5.48856832369332
2022-09-01,2330.3249106384515,2.5701107987233076,4.681505311666126
2022-10-01,2342.444120537654,2.8798680863238024,4.434081120146713
2022-11-01,2354.365366062743,3.2049009937424007,4.588097145608471
2022-12-01,2366.4849325944288,3.4825462666999982,4.170728716118933
