strata,date,division,index
rural,2015-09-01 00:00:00,10,110.2
rural,2015-10-01 00:00:00,10,110.2
rural,2015-11-01 00:00:00,10,110.3
rural,2015-12-01 00:00:00,10,110.4
rural,2016-01-01 00:00:00,10,111.4
rural,2016-02-01 00:00:00,10,112.2
rural,2016-03-01 00:00:00,10,112.2
rural,2016-04-01 00:00:00,10,112.3
rural,2016-05-01 00:00:00,10,112.3
rural,2016-06-01 00:00:00,10,112.3
rural,2016-07-01 00:00:00,10,112.3
rural,2016-08-01 00:00:00,10,112.4
rural,2016-09-01 00:00:00,10,112.4
rural,2016-10-01 00:00:00,10,112.4
rural,2016-11-01 00:00:00,10,112.5
rural,2016-12-01 00:00:00,10,112.5
rural,2017-01-01 00:00:00,10,113.2
rural,2017-02-01 00:00:00,10,113.5
rural,2017-03-01 00:00:00,10,113.6
rural,2017-04-01 00:00:00,10,113.6
rural,2017-05-01 00:00:00,10,113.6
rural,2017-06-01 00:00:00,10,113.6
rural,2017-07-01 00:00:00,10,113.7
rural,2017-08-01 00:00:00,10,113.8
rural,2017-09-01 00:00:00,10,113.8
rural,2017-10-01 00:00:00,10,113.8
rural,2017-11-01 00:00:00,10,113.8
rural,2017-12-01 00:00:00,10,113.9
rural,2018-01-01 00:00:00,10,114.2
rural,2018-02-01 00:00:00,10,114.3
rural,2018-03-01 00:00:00,10,114.3
rural,2018-04-01 00:00:00,10,114.3
rural,2018-05-01 00:00:00,10,114.4
rural,2018-06-01 00:00:00,10,114.3
rural,2018-07-01 00:00:00,10,114.3
rural,2018-08-01 00:00:00,10,114.3
rural,2018-09-01 00:00:00,10,114.3
rural,2018-10-01 00:00:00,10,114.3
rural,2018-11-01 00:00:00,10,114.4
rural,2018-12-01 00:00:00,10,113.9
rural,2019-01-01 00:00:00,10,114.3
rural,2019-02-01 00:00:00,10,114.8
rural,2019-03-01 00:00:00,10,114.9
rural,2019-04-01 00:00:00,10,114.9
rural,2019-05-01 00:00:00,10,114.9
rural,2019-06-01 00:00:00,10,115.0
rural,2019-07-01 00:00:00,10,114.9
rural,2019-08-01 00:00:00,10,115.0
rural,2019-09-01 00:00:00,10,115.0
rural,2019-10-01 00:00:00,10,115.1
rural,2019-11-01 00:00:00,10,115.1
rural,2019-12-01 00:00:00,10,115.1
rural,2020-01-01 00:00:00,10,115.5
rural,2020-02-01 00:00:00,10,115.5
rural,2020-03-01 00:00:00,10,115.5
rural,2020-04-01 00:00:00,10,115.5
rural,2020-05-01 00:00:00,10,115.4
rural,2020-06-01 00:00:00,10,115.4
rural,2020-07-01 00:00:00,10,115.5
rural,2020-08-01 00:00:00,10,115.6
rural,2020-09-01 00:00:00,10,115.7
rural,2020-10-01 00:00:00,10,115.7
rural,2020-11-01 00:00:00,10,115.6
rural,2020-12-01 00:00:00,10,115.6
rural,2021-01-01 00:00:00,10,115.7
rural,2021-02-01 00:00:00,10,115.7
rural,2021-03-01 00:00:00,10,115.7
rural,2021-04-01 00:00:00,10,115.8
rural,2021-05-01 00:00:00,10,115.8
rural,2021-06-01 00:00:00,10,115.8
rural,2021-07-01 00:00:00,10,115.8
rural,2021-08-01 00:00:00,10,115.5
rural,2021-09-01 00:00:00,10,115.5
rural,2021-10-01 00:00:00,10,115.5
rural,2021-11-01 00:00:00,10,115.6
rural,2021-12-01 00:00:00,10,115.6
rural,2022-01-01 00:00:00,10,115.6
rural,2022-02-01 00:00:00,10,115.7
rural,2022-03-01 00:00:00,10,115.7
rural,2022-04-01 00:00:00,10,116.1
rural,2022-05-01 00:00:00,10,116.1
rural,2022-06-01 00:00:00,10,116.2
rural,2022-07-01 00:00:00,10,116.3
rural,2022-08-01 00:00:00,10,116.3
rural,2022-09-01 00:00:00,10,116.3
rural,2022-10-01 00:00:00,10,116.3
rural,2022-11-01 00:00:00,10,116.3
rural,2022-12-01 00:00:00,10,116.3
rural,2023-01-01 00:00:00,10,117.1
rural,2023-02-01 00:00:00,10,117.6
rural,2023-03-01 00:00:00,10,117.8
rural,2023-04-01 00:00:00,10,117.8
rural,2023-05-01 00:00:00,10,117.9
rural,2023-06-01 00:00:00,10,118.0
rural,2023-07-01 00:00:00,10,118.0
rural,2023-08-01 00:00:00,10,118.1
rural,2023-09-01 00:00:00,10,118.1
rural,2023-10-01 00:00:00,10,118.3
rural,2023-11-01 00:00:00,10,118.3
rural,2023-12-01 00:00:00,10,118.3
rural,2024-01-01 00:00:00,10,118.3
rural,2024-02-01 00:00:00,10,118.3
rural,2024-03-01 00:00:00,10,118.2
rural,2024-04-01 00:00:00,10,118.2
rural,2024-05-01 00:00:00,10,118.8
rural,2024-06-01 00:00:00,10,118.8
rural,2024-07-01 00:00:00,10,118.8
rural,2024-08-01 00:00:00,10,118.8
rural,2024-09-01 00:00:00,10,118.8
urban,2010-01-01 00:00:00,11,98.5
urban,2010-02-01 00:00:00,11,98.9
urban,2010-03-01 00:00:00,11,99.3
urban,2010-04-01 00:00:00,11,99.5
urban,2010-05-01 00:00:00,11,99.6
urban,2010-06-01 00:00:00,11,99.8
urban,2010-07-01 00:00:00,11,99.9
urban,2010-08-01 00:00:00,11,100.2
urban,2010-09-01 00:00:00,11,100.5
urban,2010-10-01 00:00:00,11,100.9
urban,2010-11-01 00:00:00,11,101.1
urban,2010-12-01 00:00:00,11,101.7
urban,2011-01-01 00:00:00,11,103.1
urban,2011-02-01 00:00:00,11,104.1
urban,2011-03-01 00:00:00,11,104.7
urban,2011-04-01 00:00:00,11,105.0
urban,2011-05-01 00:00:00,11,105.5
urban,2011-06-01 00:00:00,11,105.8
urban,2011-07-01 00:00:00,11,106.3
urban,2011-08-01 00:00:00,11,106.4
urban,2011-09-01 00:00:00,11,106.8
urban,2011-10-01 00:00:00,11,107.0
urban,2011-11-01 00:00:00,11,107.4
urban,2011-12-01 00:00:00,11,107.4
urban,2012-01-01 00:00:00,11,107.8
urban,2012-02-01 00:00:00,11,108.1
urban,2012-03-01 00:00:00,11,108.5
urban,2012-04-01 00:00:00,11,108.6
urban,2012-05-01 00:00:00,11,108.9
urban,2012-06-01 00:00:00,11,109.1
urban,2012-07-01 00:00:00,11,109.4
urban,2012-08-01 00:00:00,11,109.4
urban,2012-09-01 00:00:00,11,109.6
urban,2012-10-01 00:00:00,11,109.9
urban,2012-11-01 00:00:00,11,110.1
urban,2012-12-01 00:00:00,11,110.1
urban,2013-01-01 00:00:00,11,110.3
urban,2013-02-01 00:00:00,11,110.7
urban,2013-03-01 00:00:00,11,111.1
urban,2013-04-01 00:00:00,11,111.3
urban,2013-05-01 00:00:00,11,111.5
urban,2013-06-01 00:00:00,11,111.6
urban,2013-07-01 00:00:00,11,111.7
urban,2013-08-01 00:00:00,11,112.0
urban,2013-09-01 00:00:00,11,112.5
urban,2013-10-01 00:00:00,11,112.8
urban,2013-11-01 00:00:00,11,113.5
urban,2013-12-01 00:00:00,11,113.8
urban,2014-01-01 00:00:00,11,115.1
urban,2014-02-01 00:00:00,11,115.8
urban,2014-03-01 00:00:00,11,116.5
urban,2014-04-01 00:00:00,11,117.0
urban,2014-05-01 00:00:00,11,117.4
urban,2014-06-01 00:00:00,11,117.6
urban,2014-07-01 00:00:00,11,117.7
urban,2014-08-01 00:00:00,11,118.2
urban,2014-09-01 00:00:00,11,118.3
urban,2014-10-01 00:00:00,11,118.4
urban,2014-11-01 00:00:00,11,118.9
urban,2014-12-01 00:00:00,11,118.9
urban,1900-01-03 14:24:00,11,0.4
urban,1900-01-03 12:00:00,11,0.4
urban,1900-01-03 02:24:00,11,0.1
urban,1900-01-02 19:12:00,11,0.0
urban,1900-01-02 12:00:00,11,0.0
urban,1900-01-02 12:00:00,11,0.0
urban,1900-01-02 09:36:00,11,0.0
urban,1900-01-02 00:00:00,11,0.0
urban,1900-01-01 21:36:00,11,0.0
urban,,11,
urban,1900-01-01 19:12:00,11,0.0
urban,1900-01-01 19:12:00,11,-0.1
urban,1900-01-01 21:36:00,11,-0.1
urban,1900-01-01 21:36:00,11,-0.1
urban,1900-01-01 21:36:00,11,-0.1
urban,1900-01-01 21:36:00,11,0.5
urban,1900-01-01 21:36:00,11,0.5
urban,,11,
urban,,11,
urban,,11,
urban,2016-09-01 00:00:00,11,126.9
urban,2016-10-01 00:00:00,11,127.0
urban,2016-11-01 00:00:00,11,127.0
urban,2016-12-01 00:00:00,11,127.4
urban,2017-01-01 00:00:00,11,127.8
urban,2017-02-01 00:00:00,11,128.6
urban,2017-03-01 00:00:00,11,128.9
urban,2017-04-01 00:00:00,11,129.1
urban,2017-05-01 00:00:00,11,129.3
urban,2017-06-01 00:00:00,11,129.4
urban,2017-07-01 00:00:00,11,129.8
urban,2017-08-01 00:00:00,11,130.4
urban,2017-09-01 00:00:00,11,130.5
urban,2017-10-01 00:00:00,11,130.7
urban,2017-11-01 00:00:00,11,130.8
urban,2017-12-01 00:00:00,11,130.9
urban,2018-01-01 00:00:00,11,130.9
urban,2018-02-01 00:00:00,11,131.1
urban,2018-03-01 00:00:00,11,131.4
urban,2018-04-01 00:00:00,11,132.0
urban,2018-05-01 00:00:00,11,132.1
urban,2018-06-01 00:00:00,11,131.1
urban,2018-07-01 00:00:00,11,131.0
urban,2018-08-01 00:00:00,11,131.3
urban,2018-09-01 00:00:00,11,131.9
urban,2018-10-01 00:00:00,11,132.1
urban,2018-11-01 00:00:00,11,132.5
urban,2018-12-01 00:00:00,11,132.7
urban,2019-01-01 00:00:00,11,132.7
urban,2019-02-01 00:00:00,11,132.9
urban,2019-03-01 00:00:00,11,132.9
urban,2019-04-01 00:00:00,11,133.1
urban,2019-05-01 00:00:00,11,133.0
urban,2019-06-01 00:00:00,11,133.2
urban,2019-07-01 00:00:00,11,133.3
urban,2019-08-01 00:00:00,11,133.6
urban,2019-09-01 00:00:00,11,133.9
urban,2019-10-01 00:00:00,11,133.8
urban,2019-11-01 00:00:00,11,133.9
urban,2019-12-01 00:00:00,11,134.1
urban,2020-01-01 00:00:00,11,134.2
urban,2020-02-01 00:00:00,11,134.4
urban,2020-03-01 00:00:00,11,134.1
urban,2020-04-01 00:00:00,11,134.1
urban,2020-05-01 00:00:00,11,134.2
urban,2020-06-01 00:00:00,11,133.6
urban,2020-07-01 00:00:00,11,133.5
urban,2020-08-01 00:00:00,11,133.6
urban,2020-09-01 00:00:00,11,133.8
urban,2020-10-01 00:00:00,11,133.9
urban,2020-11-01 00:00:00,11,133.8
urban,2020-12-01 00:00:00,11,133.8
urban,2021-01-01 00:00:00,11,134.1
urban,2021-02-01 00:00:00,11,134.0
urban,2021-03-01 00:00:00,11,134.1
urban,2021-04-01 00:00:00,11,134.3
urban,2021-05-01 00:00:00,11,134.4
urban,2021-06-01 00:00:00,11,134.4
urban,2021-07-01 00:00:00,11,134.5
urban,2021-08-01 00:00:00,11,134.5
urban,2021-09-01 00:00:00,11,134.3
urban,2021-10-01 00:00:00,11,134.7
urban,2021-11-01 00:00:00,11,135.0
urban,2021-12-01 00:00:00,11,135.6
urban,2022-01-01 00:00:00,11,137.0
urban,2022-02-01 00:00:00,11,137.6
urban,2022-03-01 00:00:00,11,138.2
urban,2022-04-01 00:00:00,11,138.7
urban,2022-05-01 00:00:00,11,139.6
urban,2022-06-01 00:00:00,11,141.5
urban,2022-07-01 00:00:00,11,142.7
urban,2022-08-01 00:00:00,11,143.6
urban,2022-09-01 00:00:00,11,144.0
urban,2022-10-01 00:00:00,11,144.5
urban,2022-11-01 00:00:00,11,145.2
urban,2022-12-01 00:00:00,11,146.3
urban,2023-01-01 00:00:00,11,146.9
urban,2023-02-01 00:00:00,11,146.9
urban,2023-03-01 00:00:00,11,148.8
urban,2023-04-01 00:00:00,11,148.6
urban,2023-05-01 00:00:00,11,149.5
urban,2023-06-01 00:00:00,11,149.8
urban,2023-07-01 00:00:00,11,150.2
urban,2023-08-01 00:00:00,11,150.6
urban,2023-09-01 00:00:00,11,150.8
urban,2023-10-01 00:00:00,11,151.5
urban,2023-11-01 00:00:00,11,151.7
urban,2023-12-01 00:00:00,11,152.0
urban,2024-01-01 00:00:00,11,151.9
urban,2024-02-01 00:00:00,11,152.8
urban,2024-03-01 00:00:00,11,153.5
urban,2024-04-01 00:00:00,11,154.0
urban,2024-05-01 00:00:00,11,154.5
urban,2024-06-01 00:00:00,11,155.0
urban,2024-07-01 00:00:00,11,155.5
urban,2024-08-01 00:00:00,11,155.6
urban,2024-09-01 00:00:00,11,155.6
rural,2010-01-01 00:00:00,11,99.1
rural,2010-02-01 00:00:00,11,99.2
rural,2010-03-01 00:00:00,11,99.4
rural,2010-04-01 00:00:00,11,99.5
rural,2010-05-01 00:00:00,11,99.6
rural,2010-06-01 00:00:00,11,99.8
rural,2010-07-01 00:00:00,11,99.9
rural,2010-08-01 00:00:00,11,100.2
rural,2010-09-01 00:00:00,11,100.5
rural,2010-10-01 00:00:00,11,100.7
rural,2010-11-01 00:00:00,11,100.8
rural,2010-12-01 00:00:00,11,101.2
rural,2011-01-01 00:00:00,11,103.1
rural,2011-02-01 00:00:00,11,104.2
rural,2011-03-01 00:00:00,11,104.8
rural,2011-04-01 00:00:00,11,105.4
rural,2011-05-01 00:00:00,11,105.9
rural,2011-06-01 00:00:00,11,106.3
rural,2011-07-01 00:00:00,11,106.6
rural,2011-08-01 00:00:00,11,106.7
rural,2011-09-01 00:00:00,11,107.0
rural,2011-10-01 00:00:00,11,107.2
rural,2011-11-01 00:00:00,11,107.7
rural,2011-12-01 00:00:00,11,107.8
rural,2012-01-01 00:00:00,11,108.0
rural,2012-02-01 00:00:00,11,108.1
rural,2012-03-01 00:00:00,11,108.3
rural,2012-04-01 00:00:00,11,108.3
rural,2012-05-01 00:00:00,11,108.4
rural,2012-06-01 00:00:00,11,108.5
rural,2012-07-01 00:00:00,11,108.6
rural,2012-08-01 00:00:00,11,108.7
rural,2012-09-01 00:00:00,11,108.9
rural,2012-10-01 00:00:00,11,108.9
rural,2012-11-01 00:00:00,11,109.1
rural,2012-12-01 00:00:00,11,109.1
rural,2013-01-01 00:00:00,11,109.3
rural,2013-02-01 00:00:00,11,109.7
rural,2013-03-01 00:00:00,11,110.1
rural,2013-04-01 00:00:00,11,110.3
rural,2013-05-01 00:00:00,11,110.5
rural,2013-06-01 00:00:00,11,110.6
rural,2013-07-01 00:00:00,11,110.7
rural,2013-08-01 00:00:00,11,110.8
rural,2013-09-01 00:00:00,11,111.0
rural,2013-10-01 00:00:00,11,111.1
rural,2013-11-01 00:00:00,11,111.8
rural,2013-12-01 00:00:00,11,112.1
rural,2014-01-01 00:00:00,11,112.8
rural,2014-02-01 00:00:00,11,113.5
rural,2014-03-01 00:00:00,11,113.5
rural,2014-04-01 00:00:00,11,114.1
rural,2014-05-01 00:00:00,11,114.2
rural,2014-06-01 00:00:00,11,114.4
rural,2014-07-01 00:00:00,11,114.6
rural,2014-08-01 00:00:00,11,114.7
rural,2014-09-01 00:00:00,11,114.9
rural,2014-10-01 00:00:00,11,115.2
rural,2014-11-01 00:00:00,11,115.3
rural,2014-12-01 00:00:00,11,115.6
rural,2015-01-01 00:00:00,11,116.0
rural,2015-02-01 00:00:00,11,116.0
rural,2015-03-01 00:00:00,11,116.3
rural,2015-04-01 00:00:00,11,117.7
rural,2015-05-01 00:00:00,11,117.9
rural,2015-06-01 00:00:00,11,118.2
rural,2015-07-01 00:00:00,11,118.4
rural,2015-08-01 00:00:00,11,118.8
rural,2015-09-01 00:00:00,11,119.1
rural,2015-10-01 00:00:00,11,119.1
rural,2015-11-01 00:00:00,11,119.3
rural,2015-12-01 00:00:00,11,119.4
rural,2016-01-01 00:00:00,11,119.5
rural,2016-02-01 00:00:00,11,119.7
rural,2016-03-01 00:00:00,11,119.9
rural,2016-04-01 00:00:00,11,119.8
rural,2016-05-01 00:00:00,11,119.9
rural,2016-06-01 00:00:00,11,119.9
rural,2016-07-01 00:00:00,11,120.1
rural,2016-08-01 00:00:00,11,120.0
rural,2016-09-01 00:00:00,11,120.2
rural,2016-10-01 00:00:00,11,120.3
rural,2016-11-01 00:00:00,11,120.5
rural,2016-12-01 00:00:00,11,120.7
rural,2017-01-01 00:00:00,11,121.0
rural,2017-02-01 00:00:00,11,121.3
rural,2017-03-01 00:00:00,11,121.5
rural,2017-04-01 00:00:00,11,121.5
rural,2017-05-01 00:00:00,11,121.5
rural,2017-06-01 00:00:00,11,121.5
rural,2017-07-01 00:00:00,11,121.9
rural,2017-08-01 00:00:00,11,122.1
rural,2017-09-01 00:00:00,11,122.1
rural,2017-10-01 00:00:00,11,122.1
rural,2017-11-01 00:00:00,11,122.3
rural,2017-12-01 00:00:00,11,122.5
rural,2018-01-01 00:00:00,11,122.8
rural,2018-02-01 00:00:00,11,123.1
rural,2018-03-01 00:00:00,11,123.1
rural,2018-04-01 00:00:00,11,123.3
rural,2018-05-01 00:00:00,11,123.3
rural,2018-06-01 00:00:00,11,122.8
rural,2018-07-01 00:00:00,11,123.1
rural,2018-08-01 00:00:00,11,122.8
rural,2018-09-01 00:00:00,11,123.0
rural,2018-10-01 00:00:00,11,123.3
rural,2018-11-01 00:00:00,11,123.4
rural,2018-12-01 00:00:00,11,123.6
rural,2019-01-01 00:00:00,11,123.7
rural,2019-02-01 00:00:00,11,123.9
rural,2019-03-01 00:00:00,11,124.1
rural,2019-04-01 00:00:00,11,124.2
rural,2019-05-01 00:00:00,11,124.1
rural,2019-06-01 00:00:00,11,124.3
rural,2019-07-01 00:00:00,11,124.3
rural,2019-08-01 00:00:00,11,124.4
rural,2019-09-01 00:00:00,11,124.4
rural,2019-10-01 00:00:00,11,124.7
rural,2019-11-01 00:00:00,11,124.8
rural,2019-12-01 00:00:00,11,125.1
rural,2020-01-01 00:00:00,11,125.1
rural,2020-02-01 00:00:00,11,125.1
rural,2020-03-01 00:00:00,11,125.1
rural,2020-04-01 00:00:00,11,125.2
rural,2020-05-01 00:00:00,11,125.2
rural,2020-06-01 00:00:00,11,125.2
rural,2020-07-01 00:00:00,11,125.2
rural,2020-08-01 00:00:00,11,125.1
rural,2020-09-01 00:00:00,11,125.2
rural,2020-10-01 00:00:00,11,125.3
rural,2020-11-01 00:00:00,11,125.1
rural,2020-12-01 00:00:00,11,125.1
rural,2021-01-01 00:00:00,11,125.3
rural,2021-02-01 00:00:00,11,125.2
rural,2021-03-01 00:00:00,11,125.3
rural,2021-04-01 00:00:00,11,125.4
rural,2021-05-01 00:00:00,11,125.3
rural,2021-06-01 00:00:00,11,125.3
rural,2021-07-01 00:00:00,11,125.4
rural,2021-08-01 00:00:00,11,125.4
rural,2021-09-01 00:00:00,11,125.4
rural,2021-10-01 00:00:00,11,125.6
rural,2021-11-01 00:00:00,11,126.3
rural,2021-12-01 00:00:00,11,126.6
rural,2022-01-01 00:00:00,11,127.1
rural,2022-02-01 00:00:00,11,127.3
rural,2022-03-01 00:00:00,11,127.8
rural,2022-04-01 00:00:00,11,128.1
rural,2022-05-01 00:00:00,11,128.3
rural,2022-06-01 00:00:00,11,129.3
rural,2022-07-01 00:00:00,11,129.9
rural,2022-08-01 00:00:00,11,130.1
rural,2022-09-01 00:00:00,11,130.4
rural,2022-10-01 00:00:00,11,130.6
rural,2022-11-01 00:00:00,11,130.9
rural,2022-12-01 00:00:00,11,131.0
rural,2023-01-01 00:00:00,11,131.6
rural,2023-02-01 00:00:00,11,132.0
rural,2023-03-01 00:00:00,11,132.3
rural,2023-04-01 00:00:00,11,132.1
rural,2023-05-01 00:00:00,11,132.6
rural,2023-06-01 00:00:00,11,132.8
rural,2023-07-01 00:00:00,11,133.3
rural,2023-08-01 00:00:00,11,133.5
rural,2023-09-01 00:00:00,11,133.6
rural,2023-10-01 00:00:00,11,133.7
rural,2023-11-01 00:00:00,11,134.1
rural,2023-12-01 00:00:00,11,134.4
rural,2024-01-01 00:00:00,11,134.5
rural,2024-02-01 00:00:00,11,135.5
rural,2024-03-01 00:00:00,11,135.3
rural,2024-04-01 00:00:00,11,135.9
rural,2024-05-01 00:00:00,11,136.4
rural,2024-06-01 00:00:00,11,136.4
rural,2024-07-01 00:00:00,11,137.2
rural,2024-08-01 00:00:00,11,137.8
rural,2024-09-01 00:00:00,11,137.9
urban,2010-01-01 00:00:00,12,99.9
urban,2010-02-01 00:00:00,12,99.9
urban,2010-03-01 00:00:00,12,100.0
urban,2010-04-01 00:00:00,12,100.0
urban,2010-05-01 00:00:00,12,100.0
urban,2010-06-01 00:00:00,12,100.0
urban,2010-07-01 00:00:00,12,100.0
urban,2010-08-01 00:00:00,12,100.0
urban,2010-09-01 00:00:00,12,100.0
urban,2010-10-01 00:00:00,12,100.0
urban,2010-11-01 00:00:00,12,100.0
urban,2010-12-01 00:00:00,12,100.0
urban,2011-01-01 00:00:00,12,100.1
urban,2011-02-01 00:00:00,12,100.1
urban,2011-03-01 00:00:00,12,100.1
urban,2011-04-01 00:00:00,12,100.1
urban,2011-05-01 00:00:00,12,100.2
urban,2011-06-01 00:00:00,12,100.2
urban,2011-07-01 00:00:00,12,100.2
urban,2011-08-01 00:00:00,12,100.2
urban,2011-09-01 00:00:00,12,100.2
urban,2011-10-01 00:00:00,12,100.2
urban,2011-11-01 00:00:00,12,100.0
urban,2011-12-01 00:00:00,12,100.0
urban,2012-01-01 00:00:00,12,100.3
urban,2012-02-01 00:00:00,12,101.1
urban,2012-03-01 00:00:00,12,101.3
urban,2012-04-01 00:00:00,12,101.3
urban,2012-05-01 00:00:00,12,101.2
urban,2012-06-01 00:00:00,12,101.2
urban,2012-07-01 00:00:00,12,101.2
urban,2012-08-01 00:00:00,12,101.6
urban,2012-09-01 00:00:00,12,101.7
urban,2012-10-01 00:00:00,12,101.9
urban,2012-11-01 00:00:00,12,101.9
urban,2012-12-01 00:00:00,12,101.9
urban,2013-01-01 00:00:00,12,102.1
urban,2013-02-01 00:00:00,12,102.2
urban,2013-03-01 00:00:00,12,102.4
urban,2013-04-01 00:00:00,12,102.5
urban,2013-05-01 00:00:00,12,102.4
urban,2013-06-01 00:00:00,12,102.5
urban,2013-07-01 00:00:00,12,103.2
urban,2013-08-01 00:00:00,12,103.2
urban,2013-09-01 00:00:00,12,103.2
urban,2013-10-01 00:00:00,12,103.3
urban,2013-11-01 00:00:00,12,103.3
urban,2013-12-01 00:00:00,12,103.3
urban,2014-01-01 00:00:00,12,103.2
urban,2014-02-01 00:00:00,12,103.4
urban,2014-03-01 00:00:00,12,104.0
urban,2014-04-01 00:00:00,12,104.1
urban,2014-05-01 00:00:00,12,104.1
urban,2014-06-01 00:00:00,12,104.1
urban,2014-07-01 00:00:00,12,104.2
urban,2014-08-01 00:00:00,12,104.4
urban,2014-09-01 00:00:00,12,104.4
urban,2014-10-01 00:00:00,12,104.5
urban,2014-11-01 00:00:00,12,104.5
urban,2014-12-01 00:00:00,12,104.6
urban,1900-01-03 14:24:00,12,2.5
urban,1900-01-03 12:00:00,12,2.9
urban,1900-01-03 02:24:00,12,2.7
urban,1900-01-02 19:12:00,12,2.6
urban,1900-01-02 12:00:00,12,2.4
urban,1900-01-02 12:00:00,12,2.5
urban,1900-01-02 09:36:00,12,2.3
urban,1900-01-02 00:00:00,12,2.3
urban,1900-01-01 21:36:00,12,2.7
urban,,12,
urban,1900-01-01 19:12:00,12,2.5
urban,1900-01-01 19:12:00,12,2.5
urban,1900-01-01 21:36:00,12,3.1
urban,1900-01-01 21:36:00,12,3.0
urban,1900-01-01 21:36:00,12,2.7
urban,1900-01-01 21:36:00,12,3.2
urban,1900-01-01 21:36:00,12,3.2
urban,,12,
urban,,12,
urban,,12,
urban,2016-09-01 00:00:00,12,110.8
urban,2016-10-01 00:00:00,12,110.8
urban,2016-11-01 00:00:00,12,110.9
urban,2016-12-01 00:00:00,12,110.9
urban,2017-01-01 00:00:00,12,111.0
urban,2017-02-01 00:00:00,12,111.0
urban,2017-03-01 00:00:00,12,111.0
urban,2017-04-01 00:00:00,12,111.0
urban,2017-05-01 00:00:00,12,111.0
urban,2017-06-01 00:00:00,12,111.0
urban,2017-07-01 00:00:00,12,111.0
urban,2017-08-01 00:00:00,12,111.0
urban,2017-09-01 00:00:00,12,111.0
urban,2017-10-01 00:00:00,12,111.0
urban,2017-11-01 00:00:00,12,111.0
urban,2017-12-01 00:00:00,12,111.0
urban,2018-01-01 00:00:00,12,111.0
urban,2018-02-01 00:00:00,12,111.2
urban,2018-03-01 00:00:00,12,111.2
urban,2018-04-01 00:00:00,12,111.2
urban,2018-05-01 00:00:00,12,111.2
urban,2018-06-01 00:00:00,12,108.1
urban,2018-07-01 00:00:00,12,108.1
urban,2018-08-01 00:00:00,12,108.1
urban,2018-09-01 00:00:00,12,108.6
urban,2018-10-01 00:00:00,12,109.2
urban,2018-11-01 00:00:00,12,109.2
urban,2018-12-01 00:00:00,12,109.2
urban,2019-01-01 00:00:00,12,109.3
urban,2019-02-01 00:00:00,12,109.3
urban,2019-03-01 00:00:00,12,109.3
urban,2019-04-01 00:00:00,12,109.3
urban,2019-05-01 00:00:00,12,109.3
urban,2019-06-01 00:00:00,12,109.3
urban,2019-07-01 00:00:00,12,109.3
urban,2019-08-01 00:00:00,12,109.3
urban,2019-09-01 00:00:00,12,109.3
urban,2019-10-01 00:00:00,12,109.3
urban,2019-11-01 00:00:00,12,109.3
urban,2019-12-01 00:00:00,12,109.2
urban,2020-01-01 00:00:00,12,109.2
urban,2020-02-01 00:00:00,12,109.2
urban,2020-03-01 00:00:00,12,109.2
urban,2020-04-01 00:00:00,12,109.2
urban,2020-05-01 00:00:00,12,109.2
urban,2020-06-01 00:00:00,12,109.2
urban,2020-07-01 00:00:00,12,109.2
urban,2020-08-01 00:00:00,12,109.2
urban,2020-09-01 00:00:00,12,109.2
urban,2020-10-01 00:00:00,12,109.2
urban,2020-11-01 00:00:00,12,109.2
urban,2020-12-01 00:00:00,12,109.2
urban,2021-01-01 00:00:00,12,109.2
urban,2021-02-01 00:00:00,12,109.2
urban,2021-03-01 00:00:00,12,109.2
urban,2021-04-01 00:00:00,12,109.3
urban,2021-05-01 00:00:00,12,109.3
urban,2021-06-01 00:00:00,12,109.3
urban,2021-07-01 00:00:00,12,109.3
urban,2021-08-01 00:00:00,12,109.3
urban,2021-09-01 00:00:00,12,109.3
urban,2021-10-01 00:00:00,12,109.3
urban,2021-11-01 00:00:00,12,109.3
urban,2021-12-01 00:00:00,12,109.3
urban,2022-01-01 00:00:00,12,109.3
urban,2022-02-01 00:00:00,12,109.3
urban,2022-03-01 00:00:00,12,109.3
urban,2022-04-01 00:00:00,12,109.3
urban,2022-05-01 00:00:00,12,109.3
urban,2022-06-01 00:00:00,12,109.6
urban,2022-07-01 00:00:00,12,109.6
urban,2022-08-01 00:00:00,12,109.7
urban,2022-09-01 00:00:00,12,109.7
urban,2022-10-01 00:00:00,12,109.7
urban,2022-11-01 00:00:00,12,109.7
urban,2022-12-01 00:00:00,12,109.6
urban,2023-01-01 00:00:00,12,109.6
urban,2023-02-01 00:00:00,12,109.7
urban,2023-03-01 00:00:00,12,109.7
urban,2023-04-01 00:00:00,12,109.7
urban,2023-05-01 00:00:00,12,109.7
urban,2023-06-01 00:00:00,12,109.7
urban,2023-07-01 00:00:00,12,109.6
urban,2023-08-01 00:00:00,12,109.6
urban,2023-09-01 00:00:00,12,109.6
urban,2023-10-01 00:00:00,12,109.6
urban,2023-11-01 00:00:00,12,109.6
urban,2023-12-01 00:00:00,12,109.6
urban,2024-01-01 00:00:00,12,109.6
urban,2024-02-01 00:00:00,12,109.6
urban,2024-03-01 00:00:00,12,109.6
urban,2024-04-01 00:00:00,12,109.6
urban,2024-05-01 00:00:00,12,109.6
urban,2024-06-01 00:00:00,12,109.6
urban,2024-07-01 00:00:00,12,110.2
urban,2024-08-01 00:00:00,12,110.2
urban,2024-09-01 00:00:00,12,110.2
rural,2010-01-01 00:00:00,12,99.9
